time,errs,avgt,avgl,p50l,p95l,p99l,maxl,type
2023-04-25T05:21:52.518512492Z,0,1855.4,1846.0,5.5,7.1,8.1,10.5,write
2023-04-25T05:21:53.518855013Z,0,1899.3,1847.5,5.2,6.6,7.6,9.4,write
2023-04-25T05:21:54.518703648Z,0,1843.3,1847.4,5.5,7.1,8.1,11.0,write
2023-04-25T05:21:55.5195433Z,0,1725.6,1844.1,5.5,9.4,11.5,13.6,write
2023-04-25T05:21:56.518788651Z,0,1713.3,1840.6,5.5,9.4,11.5,12.6,write
2023-04-25T05:21:57.519488227Z,0,1844.7,1840.7,5.5,7.1,8.4,9.4,write
2023-04-25T05:21:58.519122026Z,0,1833.7,1840.6,5.5,7.6,8.4,10.5,write
2023-04-25T05:21:59.518657819Z,0,2082.0,1846.5,5.0,6.8,7.9,22.0,write
2023-04-25T05:22:00.518942421Z,0,2206.4,1855.0,4.5,6.8,7.9,10.0,write
2023-04-25T05:22:01.518650271Z,0,1887.6,1855.8,5.5,6.8,7.9,9.4,write
2023-04-25T05:22:02.518527483Z,0,1835.2,1855.3,5.5,7.1,8.1,10.0,write
2023-04-25T05:22:03.518685495Z,0,1893.7,1856.2,5.5,6.8,7.9,8.9,write
2023-04-25T05:22:04.519113455Z,0,1820.2,1855.4,5.5,7.3,8.4,11.0,write
2023-04-25T05:22:05.518729392Z,0,1704.7,1852.2,5.5,8.4,13.6,19.9,write
2023-04-25T05:22:06.519501539Z,0,1806.6,1851.2,5.5,7.1,8.9,12.6,write
2023-04-25T05:22:07.518606304Z,0,2279.0,1860.0,4.1,7.1,12.1,52.4,write
2023-04-25T05:22:08.518609607Z,0,2909.0,1880.9,3.4,4.7,5.8,7.6,write
2023-04-25T05:22:09.518583698Z,0,3032.1,1903.5,3.3,4.5,5.0,9.4,write
2023-04-25T05:22:15.944559273Z,0,3071.0,3099.2,3.3,4.5,5.0,6.3,write
2023-04-25T05:22:16.944528017Z,0,2926.1,3012.6,3.3,5.0,6.6,12.6,write
2023-04-25T05:22:17.944641096Z,0,2940.7,2988.7,3.4,4.7,5.5,9.4,write
2023-04-25T05:22:18.944346144Z,0,2980.9,2986.7,3.4,4.5,5.0,6.6,write
2023-04-25T05:22:19.944074158Z,0,2961.8,2981.7,3.3,4.7,6.6,10.5,write
2023-04-25T05:22:20.944061142Z,0,3033.0,2990.3,3.3,4.5,5.0,8.9,write
2023-04-25T05:22:21.9441101Z,0,3008.9,2992.9,3.3,4.7,5.8,15.2,write
2023-04-25T05:22:22.944153472Z,0,2943.9,2986.8,3.3,5.0,7.6,9.4,write
2023-04-25T05:22:23.944071764Z,0,3058.2,2994.7,3.3,4.5,5.0,10.5,write
2023-04-25T05:22:24.944489698Z,0,2927.8,2988.0,3.4,5.0,6.3,8.9,write
2023-04-25T05:22:25.944065901Z,0,2909.2,2980.9,3.4,5.2,7.1,10.5,write
2023-04-25T05:22:26.944790157Z,0,1904.6,2891.1,5.2,7.3,10.5,15.7,write
2023-04-25T05:22:27.945037888Z,0,1924.5,2816.8,5.2,6.8,7.6,8.9,write
2023-04-25T05:22:28.944059004Z,0,1884.8,2750.3,5.5,7.1,7.9,10.5,write
2023-04-25T05:22:29.944237531Z,0,1917.7,2694.7,5.2,7.1,8.4,11.0,write
2023-04-25T05:22:30.944047006Z,0,1865.4,2642.9,5.5,6.8,7.6,9.4,write
2023-04-25T05:22:31.944977355Z,0,1856.3,2596.6,5.5,7.1,8.9,12.6,write
2023-04-25T05:22:32.944992463Z,0,1874.0,2556.5,5.2,6.8,7.6,9.4,write
2023-04-25T05:22:33.944847245Z,0,1807.3,2517.0,5.5,7.3,9.4,11.5,write
2023-04-25T05:22:34.944183588Z,0,1705.1,2476.5,5.5,8.9,12.6,22.0,write
2023-04-25T05:22:35.944089272Z,0,1833.2,2445.8,5.5,7.1,10.0,10.5,write
2023-04-25T05:22:36.944456611Z,0,1838.3,2418.2,5.5,7.1,7.9,10.0,write
2023-04-25T05:22:37.944030442Z,0,1549.7,2380.5,5.8,13.1,19.9,26.2,write
2023-04-25T05:22:38.944772568Z,0,1659.8,2350.4,5.8,8.9,13.1,23.1,write
2023-04-25T05:22:39.944678274Z,0,1829.2,2329.6,5.5,7.1,8.4,11.5,write
2023-04-25T05:22:40.944209739Z,0,1870.9,2311.9,5.5,7.1,7.6,8.1,write
2023-04-25T05:22:41.944026292Z,0,1836.3,2294.3,5.5,7.1,8.9,12.6,write
2023-04-25T05:22:42.944017857Z,0,1840.0,2278.1,5.5,6.8,7.9,11.0,write
2023-04-25T05:22:43.944525023Z,0,1803.1,2261.7,5.5,7.3,8.4,10.0,write
2023-04-25T05:22:44.944181352Z,0,1756.6,2244.9,5.5,8.1,10.5,14.7,write
2023-04-25T05:22:45.94408793Z,0,1853.2,2232.2,5.5,7.1,8.1,8.9,write
2023-04-25T05:22:46.944136364Z,0,1795.9,2218.6,5.5,7.3,8.9,16.3,write
2023-04-25T05:22:47.944334474Z,0,1828.6,2206.8,5.5,7.1,8.1,9.4,write
2023-04-25T05:22:48.944578965Z,0,1793.6,2194.6,5.5,7.3,8.1,14.7,write
2023-04-25T05:22:49.944384643Z,0,1828.4,2184.2,5.5,7.6,8.1,9.4,write
2023-04-25T05:22:50.943995624Z,0,1866.7,2175.4,5.5,6.8,7.3,8.4,write
2023-04-25T05:22:51.943996999Z,0,1741.0,2163.6,5.5,7.9,13.1,14.7,write
2023-04-25T05:22:52.944267805Z,0,1802.5,2154.1,5.5,7.3,8.1,10.5,write
2023-04-25T05:22:53.944371464Z,0,1871.8,2146.9,5.5,7.1,7.9,8.9,write
2023-04-25T05:22:54.944701136Z,0,1762.4,2137.3,5.5,8.4,11.0,13.6,write
2023-04-25T05:22:55.944019249Z,0,1841.3,2130.0,5.5,7.1,8.1,9.4,write
2023-04-25T05:22:56.944138317Z,0,1826.8,2122.8,5.2,7.1,9.4,12.6,write
2023-04-25T05:22:57.94414149Z,0,1849.0,2116.5,5.2,7.1,8.1,10.0,write
2023-04-25T05:22:58.945024904Z,0,1871.3,2110.9,5.2,6.6,7.9,12.1,write
2023-04-25T05:22:59.944874081Z,0,1857.3,2105.2,5.5,6.8,7.9,8.9,write
2023-04-25T05:23:00.944813136Z,0,1831.1,2099.3,5.5,7.1,7.9,8.9,write
2023-04-25T05:23:01.944533396Z,0,1759.5,2092.1,5.5,7.9,10.0,17.8,write
2023-04-25T05:23:07.676190947Z,0,1830.5,1845.3,5.5,6.8,7.6,8.9,write
2023-04-25T05:23:08.676082265Z,0,1800.2,1822.8,5.5,7.3,8.9,12.6,write
2023-04-25T05:23:09.675452846Z,0,1800.1,1815.2,5.5,7.3,8.9,11.0,write
2023-04-25T05:23:10.675310936Z,0,1836.3,1820.5,5.5,6.8,7.6,8.9,write
2023-04-25T05:23:11.675842226Z,0,1816.0,1819.6,5.5,7.1,8.4,9.4,write
2023-04-25T05:23:12.675662193Z,0,1839.3,1822.9,5.5,6.8,7.6,10.0,write
2023-04-25T05:23:13.675483878Z,0,1779.3,1816.7,5.5,7.6,9.4,14.2,write
2023-04-25T05:23:14.675383798Z,0,1746.2,1807.9,5.5,7.9,14.2,27.3,write
2023-04-25T05:23:15.675801608Z,0,1724.3,1798.6,5.5,8.9,12.1,19.9,write
2023-04-25T05:23:16.676173977Z,0,1792.3,1797.9,5.8,7.3,8.4,9.4,write
2023-04-25T05:23:17.675327933Z,0,2214.9,1835.8,4.2,6.6,7.3,26.2,write
2023-04-25T05:23:18.675397874Z,0,2209.8,1867.0,4.5,6.8,8.4,10.0,write
2023-04-25T05:23:19.675396329Z,0,2483.0,1914.4,3.8,6.0,7.1,8.9,write
2023-04-25T05:23:20.67550626Z,0,1955.8,1917.3,5.2,6.8,7.9,9.4,write
2023-04-25T05:23:21.675360528Z,0,1831.3,1911.6,5.5,7.1,8.9,12.6,write
2023-04-25T05:23:22.675527926Z,0,1832.7,1906.7,5.5,7.1,8.1,11.5,write
2023-04-25T05:23:23.675611855Z,0,1867.8,1904.4,5.5,7.3,8.4,12.1,write
2023-04-25T05:23:24.676216217Z,0,1762.9,1896.5,5.5,7.6,11.0,12.1,write
2023-04-25T05:23:25.675744092Z,0,1974.9,1900.6,3.8,13.1,22.0,32.5,write
2023-04-25T05:23:26.675380926Z,0,3123.1,1961.7,3.1,4.5,5.2,7.3,write
2023-04-25T05:23:27.675446256Z,0,3071.8,2014.6,3.3,4.5,5.2,7.1,write
2023-04-25T05:23:28.675538651Z,0,2859.7,2053.0,3.4,5.0,6.6,8.9,write
2023-04-25T05:23:29.675685684Z,0,3071.5,2097.3,3.3,4.5,5.0,6.0,write
2023-04-25T05:23:30.67550447Z,0,2985.5,2134.3,3.4,4.7,5.5,8.9,write
2023-04-25T05:23:31.676290138Z,0,2988.7,2168.5,3.3,4.7,7.1,13.1,write
2023-04-25T05:23:32.675484568Z,0,3050.5,2202.4,3.3,4.5,5.0,10.0,write
2023-04-25T05:23:33.676312877Z,0,3038.5,2233.4,3.3,4.5,5.5,6.8,write
2023-04-25T05:23:34.675987583Z,0,2626.9,2247.4,3.7,5.5,9.4,17.8,write
2023-04-25T05:23:35.675428283Z,0,2551.4,2257.9,3.9,5.5,7.9,18.9,write
2023-04-25T05:23:36.675474955Z,0,3087.9,2285.6,3.3,4.5,5.0,6.3,write
2023-04-25T05:23:37.675637588Z,0,2818.5,2302.8,3.4,5.5,7.3,12.1,write
2023-04-25T05:23:38.67575155Z,0,2951.7,2323.1,3.4,4.7,5.8,11.5,write
2023-04-25T05:23:39.675461849Z,0,2790.8,2337.2,3.5,5.5,7.3,13.1,write
2023-04-25T05:23:40.676367631Z,0,2553.7,2343.6,3.8,5.5,8.1,12.1,write
2023-04-25T05:23:41.676342651Z,0,2950.1,2360.9,3.4,4.7,5.2,6.6,write
2023-04-25T05:23:42.676311531Z,0,2932.1,2376.8,3.4,5.0,6.3,7.9,write
2023-04-25T05:23:43.675345737Z,0,3024.9,2394.3,3.3,4.5,5.2,7.9,write
2023-04-25T05:23:44.675816647Z,0,2949.6,2408.9,3.4,4.7,5.5,11.0,write
2023-04-25T05:23:45.676081852Z,0,2845.2,2420.1,3.4,5.5,7.1,10.5,write
2023-04-25T05:23:46.67545851Z,0,3059.9,2436.1,3.3,4.5,5.0,6.6,write
2023-04-25T05:23:52.765827748Z,0,2926.4,2951.1,3.3,5.0,6.3,8.1,write
2023-04-25T05:23:53.765800079Z,0,3080.1,3015.6,3.3,4.5,5.0,11.5,write
2023-04-25T05:23:54.765877901Z,0,3085.8,3039.0,3.3,4.5,5.2,8.9,write
2023-04-25T05:23:55.765716409Z,0,2918.5,3008.9,3.3,5.2,7.1,12.1,write
2023-04-25T05:23:56.765751473Z,0,3122.9,3031.7,3.1,4.5,5.2,7.9,write
2023-04-25T05:23:57.765948698Z,0,3150.4,3051.4,3.1,4.5,5.0,7.1,write
2023-04-25T05:23:58.766416651Z,0,2951.6,3037.2,3.3,5.0,6.6,9.4,write
2023-04-25T05:23:59.766020165Z,0,2223.9,2935.6,4.2,6.6,7.9,9.4,write
2023-04-25T05:24:00.766207302Z,0,1858.7,2815.9,5.5,7.1,8.1,8.9,write
2023-04-25T05:24:01.765740652Z,0,1861.9,2720.5,5.5,7.1,8.4,10.0,write
2023-04-25T05:24:02.765704526Z,0,1848.1,2641.2,5.5,7.1,8.1,8.9,write
2023-04-25T05:24:03.766263209Z,0,1824.0,2573.1,5.5,7.3,9.4,14.7,write
2023-04-25T05:24:04.765754174Z,0,1749.9,2509.8,5.5,7.6,12.6,18.9,write
2023-04-25T05:24:05.766598307Z,0,1805.5,2459.5,5.5,7.6,11.5,13.6,write
2023-04-25T05:24:06.765620461Z,0,1783.7,2414.5,5.8,7.3,8.1,10.0,write
2023-04-25T05:24:07.766129418Z,0,1805.1,2376.3,5.5,7.1,7.9,10.0,write
2023-04-25T05:24:08.765733698Z,0,1794.7,2342.1,5.5,7.6,8.9,13.1,write
2023-04-25T05:24:09.766138813Z,0,1805.3,2312.3,5.5,7.3,7.9,9.4,write
2023-04-25T05:24:10.766207673Z,0,1803.9,2285.5,5.8,7.3,8.1,10.5,write
2023-04-25T05:24:11.765550752Z,0,1863.2,2264.4,5.5,7.1,8.4,11.5,write
2023-04-25T05:24:12.766230942Z,0,1893.7,2246.8,5.2,7.1,7.6,10.0,write
2023-04-25T05:24:13.766015205Z,0,1790.4,2226.0,5.5,7.6,11.0,14.2,write
2023-04-25T05:24:14.765591803Z,0,1779.8,2206.6,5.8,7.6,9.4,12.6,write
2023-04-25T05:24:15.766150912Z,0,1720.0,2186.4,5.8,8.1,11.5,16.3,write
2023-04-25T05:24:16.766161703Z,0,1825.0,2171.9,5.5,7.1,8.4,10.5,write
2023-04-25T05:24:17.766355042Z,0,1815.6,2158.2,5.5,7.3,8.1,10.0,write
2023-04-25T05:24:18.766310349Z,0,1813.1,2145.4,5.8,7.3,8.1,9.4,write
2023-04-25T05:24:19.765897747Z,0,1782.7,2132.5,5.5,7.3,9.4,11.5,write
2023-04-25T05:24:20.766486356Z,0,1847.9,2122.7,5.5,7.1,9.4,11.5,write
2023-04-25T05:24:21.765996636Z,0,1884.9,2114.7,5.5,6.8,7.9,10.0,write
2023-04-25T05:24:22.766262467Z,0,1794.5,2104.4,5.5,7.3,8.1,11.0,write
2023-04-25T05:24:23.765561708Z,0,1797.3,2094.8,5.5,7.1,8.1,12.1,write
2023-04-25T05:24:24.766125141Z,0,1749.0,2084.3,5.5,7.9,11.0,21.0,write
2023-04-25T05:24:25.766405035Z,0,1769.5,2075.1,5.5,8.1,11.5,13.6,write
2023-04-25T05:24:26.765741778Z,0,2228.5,2079.4,4.5,6.8,7.9,12.1,write
2023-04-25T05:24:27.766052979Z,0,2366.3,2087.4,3.9,6.0,7.1,10.5,write
2023-04-25T05:24:28.766403715Z,0,2379.2,2095.3,4.1,6.0,7.1,8.4,write
2023-04-25T05:24:29.765726033Z,0,1937.3,2091.1,5.0,8.9,11.0,21.0,write
2023-04-25T05:24:30.765609943Z,0,2878.3,2111.3,3.4,5.2,7.1,39.8,write
2023-04-25T05:24:31.765847148Z,0,3121.3,2136.6,3.1,4.5,6.6,9.4,write
2023-04-25T05:24:32.76598639Z,0,2885.6,2154.9,3.4,5.2,7.9,12.1,write
2023-04-25T05:24:33.766494429Z,0,3025.5,2175.6,3.3,4.5,5.5,7.1,write
2023-04-25T05:24:34.765680994Z,0,2802.3,2190.2,3.4,5.2,7.3,13.6,write
2023-04-25T05:24:35.76562682Z,0,2987.2,2208.3,3.3,4.7,5.8,8.9,write
2023-04-25T05:24:41.888312191Z,0,2853.4,2877.7,3.3,5.2,6.8,16.3,write
2023-04-25T05:24:42.888722068Z,0,2876.8,2877.3,3.4,5.0,7.1,12.6,write
2023-04-25T05:24:43.88826713Z,0,3028.4,2927.6,3.3,4.5,5.0,10.0,write
2023-04-25T05:24:44.88828086Z,0,2745.0,2882.0,3.4,5.0,10.5,44.0,write
2023-04-25T05:24:45.888497375Z,0,2708.4,2847.2,3.7,5.2,6.3,8.4,write
2023-04-25T05:24:46.888366332Z,0,3033.4,2878.2,3.3,4.5,5.0,5.8,write
2023-04-25T05:24:47.888893856Z,0,2397.7,2809.6,4.1,6.0,8.4,10.0,write
2023-04-25T05:24:48.888455777Z,0,2346.0,2751.7,4.2,5.8,6.6,8.9,write
2023-04-25T05:24:49.888339627Z,0,2324.3,2704.2,4.2,6.3,10.0,14.2,write
2023-04-25T05:24:50.888286075Z,0,2889.2,2722.7,3.4,4.7,5.5,12.1,write
2023-04-25T05:24:51.888690169Z,0,2821.9,2731.7,3.4,5.2,7.6,15.7,write
2023-04-25T05:24:52.888258487Z,0,2992.3,2753.4,3.3,4.5,5.2,8.4,write
2023-04-25T05:24:53.888667735Z,0,2825.8,2759.0,3.4,5.2,8.4,10.5,write
2023-04-25T05:24:54.888529448Z,0,2906.4,2769.5,3.4,4.7,6.0,10.5,write
2023-04-25T05:24:55.889124742Z,0,2952.2,2781.7,3.3,4.7,5.8,11.5,write
2023-04-25T05:24:56.888255143Z,0,2892.5,2788.6,3.4,4.7,8.1,14.2,write
2023-04-25T05:24:57.888530395Z,0,2908.2,2795.7,3.4,4.7,5.5,8.9,write
2023-04-25T05:24:58.888473874Z,0,2766.2,2794.0,3.5,5.2,7.9,13.1,write
2023-04-25T05:24:59.888329599Z,0,2986.4,2804.1,3.3,4.5,5.2,8.9,write
2023-04-25T05:25:00.88828624Z,0,2734.1,2800.6,3.5,5.2,7.3,12.1,write
2023-04-25T05:25:01.888421122Z,0,2739.6,2797.7,3.5,5.2,6.3,10.5,write
2023-04-25T05:25:02.888417082Z,0,2958.0,2805.0,3.4,4.7,5.2,7.9,write
2023-04-25T05:25:03.888328897Z,0,2868.3,2807.8,3.4,5.0,6.8,13.6,write
2023-04-25T05:25:04.888836613Z,0,2877.5,2810.7,3.4,5.0,6.8,10.0,write
2023-04-25T05:25:05.888580106Z,0,2376.6,2793.3,4.1,6.0,9.4,13.1,write
2023-04-25T05:25:06.888700547Z,0,2946.6,2799.2,3.4,5.0,5.8,7.1,write
2023-04-25T05:25:07.888987363Z,0,2754.2,2797.5,3.4,5.2,11.5,19.9,write
2023-04-25T05:25:08.889302921Z,0,2969.1,2803.7,3.3,4.7,5.5,6.8,write
2023-04-25T05:25:09.889257509Z,0,2906.1,2807.2,3.4,5.0,7.3,12.1,write
2023-04-25T05:25:10.888324848Z,0,3021.8,2814.4,3.3,4.5,5.0,6.6,write
2023-04-25T05:25:11.88869733Z,0,3031.9,2821.4,3.3,4.5,5.2,7.6,write
2023-04-25T05:25:12.88849355Z,0,2761.6,2819.5,3.4,6.0,8.4,11.5,write
2023-04-25T05:25:13.889097451Z,0,2930.2,2822.9,3.4,4.7,5.2,6.6,write
2023-04-25T05:25:14.889153261Z,0,2755.8,2820.9,3.4,5.5,7.9,14.2,write
2023-04-25T05:25:15.888334493Z,0,2946.4,2824.5,3.4,4.5,5.2,8.9,write
2023-04-25T05:25:20.965003844Z,0,2905.9,2929.6,3.3,4.7,7.1,10.5,write
2023-04-25T05:25:21.965675505Z,0,2955.0,2942.4,3.4,4.7,5.5,7.6,write
2023-04-25T05:25:22.965005254Z,0,2950.0,2944.8,3.4,4.5,5.5,8.4,write
2023-04-25T05:25:23.965496367Z,0,2771.6,2901.5,3.5,5.0,8.4,12.1,write
2023-04-25T05:25:24.965526182Z,0,2740.9,2869.4,3.5,5.2,7.6,13.6,write
2023-04-25T05:25:25.964877527Z,0,3013.0,2893.3,3.4,4.5,5.2,7.6,write
2023-04-25T05:25:26.965023605Z,0,2952.6,2901.8,3.4,5.0,6.3,9.4,write
2023-04-25T05:25:27.964939048Z,0,2906.2,2902.3,3.4,4.7,5.8,8.1,write
2023-04-25T05:25:28.965451788Z,0,2081.9,2811.1,4.5,7.9,17.8,30.4,write
2023-04-25T05:25:29.96500641Z,0,2473.1,2777.4,3.9,5.8,8.1,26.2,write
2023-04-25T05:25:30.964884997Z,0,3024.4,2799.8,3.3,4.5,5.2,6.8,write
2023-04-25T05:25:31.965166863Z,0,3161.1,2829.9,3.1,4.1,4.5,5.2,write
2023-04-25T05:25:32.965059359Z,0,2627.3,2814.3,3.8,5.2,8.9,17.8,write
2023-04-25T05:25:33.964940813Z,0,3103.4,2835.0,3.3,4.1,4.7,7.6,write
2023-04-25T05:25:34.965090617Z,0,3029.5,2848.0,3.3,4.7,5.8,8.1,write
2023-04-25T05:25:35.965277131Z,0,3036.4,2859.7,3.3,4.7,6.3,11.0,write
2023-04-25T05:25:36.965352717Z,0,3119.8,2875.0,3.1,4.2,5.0,7.1,write
2023-04-25T05:25:37.9654218Z,0,3107.8,2888.0,3.3,4.5,5.0,6.6,write
2023-04-25T05:25:38.964897992Z,0,2803.5,2883.5,3.4,5.8,6.6,8.4,write
2023-04-25T05:25:39.965093324Z,0,3072.4,2893.0,3.3,4.5,5.0,8.4,write
2023-04-25T05:25:40.965378749Z,0,3066.1,2901.2,3.3,4.5,5.2,10.0,write
2023-04-25T05:25:41.965649413Z,0,2742.3,2894.0,3.4,5.5,8.9,16.8,write
2023-04-25T05:25:42.965877979Z,0,3148.3,2905.0,3.1,4.2,5.0,7.9,write
2023-04-25T05:25:43.964937924Z,0,3141.0,2914.9,3.1,4.2,4.7,6.8,write
2023-04-25T05:25:44.965428309Z,0,2683.7,2905.6,3.4,6.3,9.4,15.2,write
2023-04-25T05:25:45.965428927Z,0,3120.0,2913.9,3.1,4.5,5.2,8.1,write
2023-04-25T05:25:46.96523792Z,0,3052.6,2919.0,3.3,4.5,6.6,9.4,write
2023-04-25T05:25:47.96524125Z,0,3085.0,2924.9,3.3,4.5,5.2,10.0,write
2023-04-25T05:25:48.964895991Z,0,3161.1,2933.1,3.1,4.2,4.7,6.0,write
2023-04-25T05:25:49.965115027Z,0,3090.3,2938.3,3.1,4.7,6.6,10.0,write
2023-04-25T05:25:50.964996805Z,0,3174.4,2945.9,3.1,4.2,4.7,5.5,write
2023-04-25T05:25:51.965400206Z,0,3175.7,2953.1,3.1,4.1,4.7,6.0,write
2023-04-25T05:25:52.964884076Z,0,2908.5,2951.8,3.4,5.0,5.8,9.4,write
2023-04-25T05:25:59.089123478Z,0,3085.9,3113.7,3.1,4.1,4.7,7.6,write
2023-04-25T05:26:00.089197946Z,0,3073.8,3093.8,3.1,4.2,5.2,8.9,write
2023-04-25T05:26:01.089452533Z,0,3035.2,3074.2,3.3,4.5,5.8,8.1,write
2023-04-25T05:26:02.088910706Z,0,3045.7,3067.1,3.3,4.2,4.7,6.3,write
2023-04-25T05:26:03.088910338Z,0,3090.0,3071.7,3.3,4.2,5.0,7.1,write
2023-04-25T05:26:04.088830624Z,0,3117.2,3079.3,3.1,4.1,5.0,9.4,write
2023-04-25T05:26:05.089796518Z,0,2757.3,3033.3,3.4,4.7,7.6,62.9,write
2023-04-25T05:26:06.089583012Z,0,3035.6,3033.6,3.3,4.5,5.0,6.8,write
2023-04-25T05:26:07.088748072Z,0,3075.6,3038.2,3.3,4.2,5.0,7.1,write
2023-04-25T05:26:08.089317871Z,0,3075.2,3041.9,3.3,4.2,5.0,7.9,write
2023-04-25T05:26:09.089178906Z,0,3019.4,3039.9,3.3,4.7,6.6,8.9,write
2023-04-25T05:26:10.088901954Z,0,3032.8,3039.3,3.3,4.2,4.7,6.0,write
2023-04-25T05:26:11.089234116Z,0,3072.0,3041.8,3.3,4.5,5.0,7.6,write
2023-04-25T05:26:12.089444068Z,0,3000.4,3038.8,3.3,4.5,5.5,8.9,write
2023-04-25T05:26:13.088740637Z,0,3158.2,3046.8,3.1,4.1,5.0,7.1,write
2023-04-25T05:26:14.088884653Z,0,3137.5,3052.5,3.1,4.1,5.0,8.4,write
2023-04-25T05:26:15.089346576Z,0,2921.7,3044.8,3.3,4.7,6.8,26.2,write
2023-04-25T05:26:16.088763245Z,0,3031.8,3044.0,3.3,4.7,6.3,9.4,write
2023-04-25T05:26:17.088773769Z,0,3100.0,3047.0,3.3,4.1,5.0,7.6,write
2023-04-25T05:26:18.089048697Z,0,3049.2,3047.1,3.3,4.5,5.2,11.5,write
2023-04-25T05:26:19.089437675Z,0,3070.8,3048.2,3.3,4.5,5.5,7.3,write
2023-04-25T05:26:20.08887593Z,0,3129.8,3051.9,3.3,4.1,4.5,5.8,write
2023-04-25T05:26:21.089051584Z,0,3109.5,3054.4,3.3,4.1,4.7,7.9,write
2023-04-25T05:26:22.088962841Z,0,2467.2,3030.0,3.7,6.3,13.6,23.1,write
2023-04-25T05:26:23.088793592Z,0,2518.4,3009.5,3.8,5.5,12.6,23.1,write
2023-04-25T05:26:24.089598323Z,0,2515.0,2990.5,3.8,6.3,8.9,17.8,write
2023-04-25T05:26:25.089035822Z,0,2779.6,2982.7,3.4,5.0,8.4,60.8,write
2023-04-25T05:26:26.089497084Z,0,3107.6,2987.1,3.1,4.2,5.2,7.1,write
2023-04-25T05:26:27.089123916Z,0,3203.2,2994.6,3.1,3.9,4.5,5.2,write
2023-04-25T05:26:28.088879823Z,0,3133.8,2999.2,3.1,4.2,5.0,6.6,write
2023-04-25T05:26:29.089545383Z,0,3095.9,3002.3,3.1,4.2,6.0,7.9,write
2023-04-25T05:26:30.08907288Z,0,3122.5,3006.1,3.1,4.2,5.2,7.3,write
2023-04-25T05:26:31.089393194Z,0,3225.0,3012.7,3.1,3.9,4.7,6.0,write
2023-04-25T05:26:36.034963237Z,0,3203.1,3230.5,3.1,4.1,4.7,7.1,write
